"occupation_id","source_ref","employer_name","job_title","source_url","source_kind","review_status","notes"
"occ_43_9111_00","st_04","Figma","People Analyst","https://boards.greenhouse.io/figma/jobs/5737300004","public_job_posting","reviewed_for_gap_fill","supports_stakeholder_analysis_forecasting_and_anomaly_detection_for_operational_decisions"
"occ_43_3031_00","bk_01","Empire State Realty Trust","Accounts Payable Specialist","https://jobs.lever.co/esrtreit/b9ee8574-ae7f-4f2f-8ddc-5fa50dde9c72","public_job_posting","reviewed_for_gap_fill","supports_invoice_processing_coding_and_multi_entity_ap_accuracy"
"occ_43_3031_00","bk_02","Solar Landscape","Accounts Payable Specialist","https://jobs.lever.co/solarlandscape/09e82e2b-f8e7-4225-9591-0cfe16b56e1e","public_job_posting","reviewed_for_gap_fill","supports_vendor_reconciliation_approval_workflows_and_ap_cycle_control"
"occ_43_3031_00","bk_03","Promethean","Specialist II, Accounts Payable","https://jobs.lever.co/prometheanworld/f3e69ad6-19ca-494d-bacd-388094bf75a5","public_job_posting","reviewed_for_gap_fill","supports_payment_runs_expense_audit_and_close_readiness"
"occ_43_3031_00","bk_04","Gridware","Payroll & AP Operations Specialist","https://jobs.lever.co/gridware/f05d7d94-0525-44d1-aa1e-fa105ca32cd0","public_job_posting","reviewed_for_gap_fill","supports_vendor_records_subledger_reconciliation_and_internal_stakeholder_follow_through"
"occ_43_9061_00","oc_01","August Bioservices","Office Coordinator","https://jobs.lever.co/AugustBioservices/0cd9771b-47f8-444f-9dae-a17e1226df74","public_job_posting","reviewed_for_gap_fill","supports_front_desk_visitor_handling_and_day_to_day_office_routing"
"occ_43_9061_00","oc_02","Valinor","Office Admin","https://jobs.lever.co/valinor/80aabcd7-095d-4e48-94ca-5cdae4a42e12","public_job_posting","reviewed_for_gap_fill","supports_vendor_facilities_and_internal_request_coordination"
"occ_43_9061_00","oc_03","Coates Group","Office Coordinator","https://jobs.lever.co/coatesgroup/73e5a92b-3811-467c-8da7-94c806933ac9","public_job_posting","reviewed_for_gap_fill","supports_office_events_onboarding_and_internal_communications"
"occ_43_9061_00","oc_04","Centuria","Administrative Assistant","https://jobs.lever.co/centuria/450e6928-3dce-4b2a-923d-14ac9ee70c90","public_job_posting","reviewed_for_gap_fill","supports_recordkeeping_reports_time_attendance_and_routine_admin_requests"
"occ_43_6014_00","adm_01","HCVT","Administrative Assistant","https://jobs.lever.co/hcvt/37f4cd45-5594-4c7e-b46f-ea11306c3d2c","public_job_posting","reviewed_for_gap_fill","supports_calendar_travel_and_partner_support_with_confidential_handling"
"occ_43_6014_00","adm_02","Stand Together","Senior Administrative Assistant, Strategic Partnerships","https://jobs.lever.co/standtogether/8ab01976-3946-4e86-97c3-f87ff9ccf172","public_job_posting","reviewed_for_gap_fill","supports_multi_principal_coordination_meeting_preparation_and_operational_follow_up"
"occ_43_6014_00","adm_03","Lessen","Senior Administrative Assistant","https://jobs.lever.co/lessen/340d28dc-5c56-422b-ab3c-646b680f9540","public_job_posting","reviewed_for_gap_fill","supports_executive_support_and_office_functioning_through_workflow_administration"
"occ_43_6014_00","adm_04","SAIT","Administrative Assistant","https://jobs.lever.co/sait/893f4b4c-749e-4235-8e9e-612a985c3a99","public_job_posting","reviewed_for_gap_fill","supports_confidential_records_minutes_and_service_oriented_team_administration"
"occ_43_6011_00","ea_01","Sonatype","Executive/Administrative Assistant","https://jobs.lever.co/sonatype/fd7f1d78-42fa-4330-98d3-e0fb6c587baf","public_job_posting","reviewed_for_gap_fill","supports_ceo_level_calendar_communications_and_operational_partner_work"
"occ_43_6011_00","ea_02","KIND","Executive Administrative Assistant","https://jobs.lever.co/supportkind/686ff7d3-4771-4ffc-bb24-4d484370748a","public_job_posting","reviewed_for_gap_fill","supports_executive_office_coordination_event_support_and_sensitive_stakeholder_interaction"
"occ_43_6011_00","ea_03","e.l.f. Beauty","Executive Assistant","https://jobs.lever.co/elfbeauty/3ba0b07b-a0a4-40cd-b617-3575c3444f08","public_job_posting","reviewed_for_gap_fill","supports_board_coordination_cross_functional_visibility_and_high_discretion_support"
"occ_43_6011_00","ea_04","Filevine","Executive Assistant to the CMO","https://jobs.lever.co/filevine/aef2dd52-210b-46f9-95d3-b247cd4a0131","public_job_posting","reviewed_for_gap_fill","supports_strategic_extension_of_leadership_through_action_tracking_and_operational_alignment"
"occ_11_3031_00","fm_01","Curri","Financial Manager, FP&A","https://jobs.lever.co/curri/5ed5d4b7-fc0c-41ff-b91f-7676b162d9b9","public_job_posting","reviewed_for_gap_fill","supports_budgeting_forecasting_variance_analysis_and_executive_finance_partnership"
"occ_11_3031_00","fm_02","Aleph","Finance Manager (Reporting and Compliance Team) - APAC","https://jobs.lever.co/aleph/817e2f25-995c-486f-9068-784d0bb7a933","public_job_posting","reviewed_for_gap_fill","supports_reporting_compliance_audits_and_financial_control_work"
"occ_11_3031_00","fm_03","Paytm","Business Finance - Process Re-Engineering","https://jobs.lever.co/paytm/c67a41ca-812b-40f8-a544-91e87ee31d1a","public_job_posting","reviewed_for_gap_fill","supports_finance_process_design_control_standardization_and_scaling"
"occ_15_1232_00","its_01","Regard","IT Support Specialist","https://jobs.lever.co/Regard/7eed12a2-3c1f-4212-91ec-448146209bf5?lever-source%5B%5D=jobs.tenoneten.net","public_job_posting","reviewed_for_gap_fill","supports_end_user_troubleshooting_device_setup_and_cross_tool_support"
"occ_15_1232_00","its_02","Xsolla","Technical Support Specialist","https://jobs.lever.co/xsolla/f3f1fd7b-65eb-4245-9f9b-ef332f832def?lever-source=Indeed","public_job_posting","reviewed_for_gap_fill","supports_on_site_and_remote_it_support_asset_procurement_and_documentation"
"occ_15_1232_00","its_03","Ridgeline","Senior IT Support Specialist","https://boards.greenhouse.io/embed/job_app?token=6688296003","public_job_posting","reviewed_for_gap_fill","supports_system_administration_identity_provisioning_and_support_workflow_improvement"
"occ_13_1023_00","proc_01","Last Energy","Procurement Specialist","https://jobs.lever.co/last-energy/799a912f-2096-4bdb-9589-3bcae79dccba","public_job_posting","reviewed_for_gap_fill","supports_purchase_records_internal_requirement_intake_and_process_improvement"
"occ_13_1023_00","proc_02","Neko Health","IT Procurement Specialist","https://jobs.lever.co/nekohealth/4a2c60a6-42ef-4a34-9c90-78fcd44a20c2","public_job_posting","reviewed_for_gap_fill","supports_vendor_slas_cycle_time_dashboards_and_policy_compliance"
"occ_13_1023_00","proc_03","Achievers","Procurement Specialist","https://jobs.lever.co/achievers/5d2d527d-fc92-4927-9ca0-9ef383124d31","public_job_posting","reviewed_for_gap_fill","supports_vendor_management_purchase_orders_and_procurement_issue_resolution"
"occ_13_1031_00","clm_01","Reserv","Cargo Claims Adjuster","https://boards.greenhouse.io/embed/job_app?token=4742699008","public_job_posting","reviewed_for_gap_fill","supports_customer_claim_intake_coverage_review_and_adjuster_problem_solving"
"occ_13_1031_00","clm_02","Applied Underwriters","Commercial Claims Adjuster","https://jobs.lever.co/auw/68fee0f1-e03f-43b6-ab15-730332e616d7","public_job_posting","reviewed_for_gap_fill","supports_claim_resolution_internal_external_coordination_and_policy_guideline_application"
"occ_13_1031_00","clm_03","Berkshire Hathaway Homestate Companies","Senior Claims Adjuster - Workers Compensation","https://jobs.lever.co/bhhc/6db13642-6409-402a-ae59-684767781111","public_job_posting","reviewed_for_gap_fill","supports_legal_notices_filings_and_end_to_end_claim_management"
"occ_11_2022_00","sm_01","HubSpot","Senior Manager, Sales","https://boards.greenhouse.io/embed/job_app?gh_src=240b46771&token=5831802","public_job_posting","reviewed_for_gap_fill","supports_sales_team_coaching_kpi_management_and_cross_functional_advancement"
"occ_11_2022_00","sm_02","B-Stock","Sales Manager","https://boards.greenhouse.io/embed/job_app?token=5619110004","public_job_posting","reviewed_for_gap_fill","supports_revenue_funnel_ownership_strategy_and_account_executive_management"
"occ_11_2022_00","sm_03","Public","Sales Manager, High Net Worth","https://boards.greenhouse.io/embed/job_app?token=6629422003","public_job_posting","reviewed_for_gap_fill","supports_client_acquisition_process_buildout_and_regulated_sales_execution"
"occ_15_1212_00","isa_01","Xpansiv","Information Security Analyst","https://jobs.lever.co/Xpansiv%20/6652760b-5fda-44dc-a3e6-2d853886bdf8","public_job_posting","reviewed_for_gap_fill","supports_security_monitoring_incident_response_and_risk_remediation"
"occ_15_1212_00","isa_02","Pano AI","Senior Security Analyst","https://jobs.lever.co/pano/1b8a00d7-12bf-41d3-836b-7cc4ff4b645c","public_job_posting","reviewed_for_gap_fill","supports_security_program_design_compliance_alignment_and_cross_functional_control_work"
"occ_15_1212_00","isa_03","ERG","Security Analyst","https://jobs.lever.co/erg/160089f5-7ccc-4ab1-8ae4-507b3676308c","public_job_posting","reviewed_for_gap_fill","supports_vulnerability_assessment_security_audits_and_policy_maintenance"
"occ_11_3021_00","itm_01","Lendbuzz","Senior IT Manager","https://jobs.lever.co/lendbuzz/97053467-b569-4c62-b6fc-2c36d5b05e15","public_job_posting","reviewed_for_gap_fill","supports_it_strategy_budget_vendor_management_and_service_governance"
"occ_11_3021_00","itm_02","TKDA","Information Technology (IT) Manager","https://jobs.lever.co/tkda/194b5163-339b-4dc1-ac22-5a9a767ec99c","public_job_posting","reviewed_for_gap_fill","supports_team_leadership_infrastructure_management_and_enterprise_it_planning"
"occ_11_3021_00","itm_03","C12 Quantum Electronics","IT Manager","https://jobs.lever.co/c12qe/9656afb1-fc0f-4137-8cfb-e403ca898267","public_job_posting","reviewed_for_gap_fill","supports_endpoint_identity_network_security_and_operational_it_ownership"
"occ_13_2072_00","lo_01","RenoFi","Loan Officer","https://jobs.lever.co/renofi/7a2fc1fe-9854-454d-b39e-60e211c7949c","public_job_posting","reviewed_for_gap_fill","supports_borrower_consultation_product_matching_and_pipeline_management"
"occ_13_2072_00","lo_02","GoodLeap","Senior Loan Officer, Mortgage","https://jobs.lever.co/goodleap/4d84b823-345e-408f-96f6-fde52b3fd9b4","public_job_posting","reviewed_for_gap_fill","supports_home_loan_origination_customer_experience_and_sales_conversion"
"occ_13_2072_00","lo_03","Better","Licensed Loan Officer - Texas","https://jobs.lever.co/better/13e5da2e-4351-4c2d-9020-fe041ffaea77","public_job_posting","reviewed_for_gap_fill","supports_pipeline_ownership_regulated_loan_execution_and_digital_mortgage_workflows"
"occ_43_3021_00","bil_01","Sonar","Billing Operations Specialist","https://jobs.lever.co/sonarsource/294fa7e9-0f14-4ed8-880b-6b165e7b4318","public_job_posting","reviewed_for_gap_fill","supports_high_volume_order_processing_invoice_control_and_revenue_integrity"
"occ_43_3021_00","bil_02","Sign In Solutions","Revenue & Billing Specialist","https://jobs.lever.co/signinsolutions/9eb4b117-7224-46b6-9157-71908c3e27b9","public_job_posting","reviewed_for_gap_fill","supports_billing_schedules_cash_application_collections_and_revrec_support"
"occ_43_3021_00","bil_03","Eastern Communications","Billing Specialist","https://jobs.lever.co/eastern-communications/06123d33-0974-41f6-b75c-e754f28f7fed","public_job_posting","reviewed_for_gap_fill","supports_invoice_creation_recordkeeping_error_resolution_and_payment_follow_through"
"occ_17_2051_00","ce_01","TKDA","Professional Civil Engineer, Utilities & Infrastructure Design","https://jobs.lever.co/tkda/bda34db3-dd97-4b15-8f87-f38d7066b81e","public_job_posting","reviewed_for_gap_fill","supports_utility_and_site_design_project_management_and_qaqc_work"
"occ_17_2051_00","ce_02","Foth","Civil Engineer- Transportation Design","https://jobs.lever.co/foth/42de5dc1-688e-4633-b2ec-b0ace61061be","public_job_posting","reviewed_for_gap_fill","supports_transportation_design_feasibility_reporting_and_construction_administration"
"occ_17_2051_00","ce_03","Milhouse Engineering and Construction, Inc.","Civil Engineer III/IV","https://jobs.lever.co/milhouseinc/aea5fa9a-4187-42ac-bb70-b38321c3d61f","public_job_posting","reviewed_for_gap_fill","supports_roadway_design_multidisciplinary_coordination_and_client_delivery"
"occ_13_1051_00","est_01","Stanley Consultants","Cost Estimator","https://jobs.lever.co/stanleygroup/7ab7f4cc-4314-4d95-8f9e-80d6a419bc09","public_job_posting","reviewed_for_gap_fill","supports_quantity_takeoffs_historical_cost_tracking_and_engineers_estimate_packages"
"occ_13_1051_00","est_02","Wade Trim","Construction Cost Estimator - #2715.36","https://jobs.lever.co/wadetrim/85e2ebce-f4c6-46f3-9776-38130c632139","public_job_posting","reviewed_for_gap_fill","supports_constructability_review_estimate_process_improvement_and_technical_guidance"
"occ_13_1051_00","est_03","Procon Consulting","Senior Construction Cost Estimator - Federal Sector","https://jobs.lever.co/proconconsulting/edf055c5-6401-4e02-b959-0bc712e096ca","public_job_posting","reviewed_for_gap_fill","supports_quantity_pricing_variance_tracking_and_subcontractor_coverage_analysis"
"occ_43_4131_00","lcl_01","Banner Bank","Consumer & Small Business Loan Processor II (Remote - WA, ID, OR, CA)","https://jobs.lever.co/bannerbank/646e18c8-51a2-4607-b56e-0fc68230e6c5","public_job_posting","reviewed_for_gap_fill","supports_loan_file_management_document_review_and_condition_clearing"
"occ_43_4131_00","lcl_02","Better","Loan Processor - Texas","https://jobs.lever.co/better/787363ed-5601-44d4-bc2d-cf77da4a7a13","public_job_posting","reviewed_for_gap_fill","supports_mortgage_processing_system_updates_and_regulated_document_completion"
"occ_43_4131_00","lcl_03","Wealthfront","Loan Processor","https://jobs.lever.co/wealthfront/7b2730f5-dd6e-4458-b42f-c8d8937c0e25","public_job_posting","reviewed_for_gap_fill","supports_client_guidance_operational_liaison_work_and_reasonableness_review"
"occ_43_4171_00","rec_01","Vevo","Front Office Coordinator","https://jobs.lever.co/vevo/9222fbda-4c28-4c4c-893d-c51232f35378/","public_job_posting","reviewed_for_gap_fill","supports_front_desk_visitor_handling_workplace_requests_and_office_event_logistics"
"occ_43_4171_00","rec_02","Saronic","Receptionist","https://jobs.lever.co/saronic/5d7c9ce7-5c12-400c-850f-6c1d6245159f","public_job_posting","reviewed_for_gap_fill","supports_lobby_operations_request_triage_and_cross_team_workplace_coordination"
"occ_43_4171_00","rec_03","Veeva Systems","Front Office Coordinator","https://jobs.lever.co/veeva/2c067cf7-f95b-4c00-8eb9-35bdee32da2e","public_job_posting","reviewed_for_gap_fill","supports_mail_inventory_facilities_requests_and_guest_service_work"
"occ_11_9041_00","aem_01","NextDecade","Director, Facilities Engineering","https://jobs.lever.co/next-decade/80f8a3d5-e630-4f8b-9bac-77ff539a9a27","public_job_posting","reviewed_for_gap_fill","supports_engineering_team_leadership_asset_integrity_and_long_horizon_priority_setting"
"occ_11_9041_00","aem_02","Innophos","Engineering Manager","https://jobs.lever.co/innophos/311a3a36-52c4-4721-9d91-43a0a5e5f130","public_job_posting","reviewed_for_gap_fill","supports_equipment_and_facility_improvement_cross_functional_process_alignment_and_people_management"
"occ_11_9041_00","aem_03","ABM Industries","Facilities Manager","https://jobs.lever.co/ableserve/9fc0ca5e-0048-49a0-a34d-092028d88a0a","public_job_posting","reviewed_for_gap_fill","supports_facilities_engineering_operations_supervision_and_risk_mitigation"
"occ_41_3021_00","ins_01","Redwood Credit Union","Personal Lines Agent (Sonoma/Napa)","https://jobs.lever.co/redwoodcu/e8991f61-e592-49a6-b2e5-705a892dbb8a","public_job_posting","reviewed_for_gap_fill","supports_coverage_advice_policy_sales_renewals_and_member_follow_up"
"occ_41_3021_00","ins_02","1840 & Company","Licensed P&C Commercial Insurance Producer","https://jobs.lever.co/1840%26Company/bac6dc6a-9ba1-40fe-9f38-2241f8c7d038","public_job_posting","reviewed_for_gap_fill","supports_inbound_lead_conversion_commercial_policy_sales_and_target_tracking"
"occ_41_3021_00","ins_03","AO Garcia Agency","Life Insurance Agent (Licensed) - Fully Remote, Modern Sales System","https://jobs.lever.co/aogarciaagency/6a2900b4-28e4-45f7-a9b1-f6ece95fc4c1","public_job_posting","reviewed_for_gap_fill","supports_remote_lead_follow_up_life_policy_closing_and_crm_supported_sales_work"
"occ_11_2021_00","mmgr_01","CareMessage","Marketing Manager, Growth & Lifecycle (B2B)","https://jobs.lever.co/caremessage/9854d0ff-3008-4222-8aea-22d49b804105","public_job_posting","reviewed_for_gap_fill","supports_lifecycle_campaign_execution_content_operations_and_cross_functional_marketing_alignment"
"occ_11_2021_00","mmgr_02","Viamericas","Marketing Manager","https://jobs.lever.co/viamericas/ae1d599b-d4de-47ef-b87c-6f70f82b2707","public_job_posting","reviewed_for_gap_fill","supports_field_marketing_team_leadership_brand_programs_and_performance_tracking"
"occ_11_2021_00","mmgr_03","Incorta","Growth Marketing Manager (B2B SaaS)","https://jobs.lever.co/incorta/ed14bd44-bff8-4abd-bcd9-7e38825a4ad8","public_job_posting","reviewed_for_gap_fill","supports_demand_generation_experimentation_funnel_optimization_and_partner_marketing"
"occ_15_1244_00","nsa_01","Orca Bio","IT Systems Administrator","https://jobs.lever.co/orcabiosystems/c230318c-ee27-4967-ac0f-f07aaa7712e5","public_job_posting","reviewed_for_gap_fill","supports_infrastructure_deployment_patch_management_monitoring_and_cross_functional_it_support"
"occ_15_1244_00","nsa_02","Recast Software","IT Systems Administrator","https://jobs.lever.co/recast-software/583ea14f-3d56-46aa-b81c-1d6654001f37","public_job_posting","reviewed_for_gap_fill","supports_office365_admin_security_triage_asset_management_and_employee_lifecycle_work"
"occ_15_1244_00","nsa_03","Kitware","Systems Administrator","https://jobs.lever.co/kitware/939ed986-ea6a-4456-8f64-8e61901a1efe","public_job_posting","reviewed_for_gap_fill","supports_server_virtualization_backup_and_end_user_platform_support"
"occ_15_1253_00","qa_01","VR Systems, Inc","Software QA Analyst","https://jobs.lever.co/VRsystems/5fd4e989-5f81-49ef-9df1-eb5a68ea30e0","public_job_posting","reviewed_for_gap_fill","supports_requirement_interpretation_test_validation_and_release_quality_safeguards"
"occ_15_1253_00","qa_02","Super.com","QA Analyst II","https://jobs.lever.co/super-com/8f73d67e-b7b9-41e8-a9ce-23ee39fbb4ef","public_job_posting","reviewed_for_gap_fill","supports_agile_test_execution_scenario_design_and_automation_collaboration"
"occ_15_1253_00","qa_03","Tala","Senior QA Engineer","https://jobs.lever.co/tala/6f6d2a13-bb3c-48ff-a073-9255a97e0acd","public_job_posting","reviewed_for_gap_fill","supports_regression_testing_release_readiness_and_data_or_business_logic_validation"
"occ_11_9141_00","prop_01","CIM Group, LP","Senior Property Manager (Residential)","https://jobs.lever.co/cimgroup/1e3c05cb-6cb5-4bfa-b701-13bcb8b8dd14","public_job_posting","reviewed_for_gap_fill","supports_property_operations_resident_satisfaction_budget_goals_and_team_leadership"
"occ_11_9141_00","prop_02","Beedie","Property Manager","https://jobs.lever.co/beedie/433d73c7-b3c7-43c2-b044-ceb77e9417de","public_job_posting","reviewed_for_gap_fill","supports_tenant_relations_budget_reporting_and_property_operations_execution"
"occ_11_9141_00","prop_03","Marshall Reddick Real Estate","Property Manager","https://jobs.lever.co/marshallreddick/6cdbeb17-7940-43b8-9a52-36125062dd1f","public_job_posting","reviewed_for_gap_fill","supports_lease_paperwork_vendor_management_screening_and_client_satisfaction"
"occ_43_9041_00","cpc_01","Sana Benefits","Claims Processor","https://jobs.lever.co/sanabenefits/117a9f33-f8d4-4a36-8dfe-513d96e59acf","public_job_posting","reviewed_for_gap_fill","supports_claim_adjudication_processing_quota_management_and_issue_resolution"
"occ_43_9041_00","cpc_02","HDVI","Claims Support Associate","https://jobs.lever.co/HDVI/cb110acc-a364-47f1-a430-f8bd3c1cc34f","public_job_posting","reviewed_for_gap_fill","supports_claims_email_indexing_examiner_support_and_workflow_tasking"
"occ_43_9041_00","cpc_03","Protective","Life Insurance Claims Specialist","https://jobs.lever.co/protective/a28f66bb-f9c7-4bd3-b2ce-af4c690e5a49","public_job_posting","reviewed_for_gap_fill","supports_claim_intake_document_review_beneficiary_communication_and_payment_follow_through"
"occ_11_3121_00","hrm_01","CALSTART","Human Resources Manager (Contract)","https://jobs.lever.co/calstart/d1b58f3d-253e-4e52-8976-5df346f1befd","public_job_posting","reviewed_for_gap_fill","supports_hr_operations_compliance_hris_workforce_planning_and_people_process_execution"
"occ_11_3121_00","hrm_02","Pathpoint","People Operations (HR) Manager","https://jobs.lever.co/pathpoint/e334c7b4-d065-4005-b3d8-42fccb683d8c","public_job_posting","reviewed_for_gap_fill","supports_people_process_standardization_manager_partnership_and_policy_architecture"
"occ_11_3121_00","hrm_03","Zeeco","Human Resources Manager","https://jobs.lever.co/zeeco/7ab5ee07-5b32-441a-a4f6-1ba832d4f403","public_job_posting","reviewed_for_gap_fill","supports_employee_relations_investigations_legal_compliance_and_policy_updates"
"occ_13_2052_00","pfa_01","SageView Advisory Group","Wealth Advisor","https://jobs.lever.co/sageviewadvisory/e8fbaae7-c5c5-4170-b4a2-3a4aa4f93830","public_job_posting","reviewed_for_gap_fill","supports_client_wealth_planning_relationship_management_and_complex_financial_strategy"
"occ_13_2052_00","pfa_02","Aprio","Senior Wealth Advisor","https://jobs.lever.co/Aprio/016d4ee9-9471-422a-b24e-89e441bab4bb","public_job_posting","reviewed_for_gap_fill","supports_high_net_worth_advice_tax_planning_and_investment_management_coordination"
"occ_13_2052_00","pfa_03","NASA Federal Credit Union","Financial Advisor","https://jobs.lever.co/nasafcu/a363702d-bf5e-49e4-a017-1b91a3e20f26","public_job_posting","reviewed_for_gap_fill","supports_member_advisory_service_sales_goal_execution_and_regulated_financial_guidance"
"occ_17_2071_00","elec_01","Deep Sky","Electrical Engineer - R&D Team","https://jobs.lever.co/deepsky/163bcbc9-bfbe-4728-b240-08e3ee56568f","public_job_posting","reviewed_for_gap_fill","supports_electrical_system_design_prototyping_integration_and_root_cause_improvement"
"occ_17_2071_00","elec_02","Rainmaker Technology Corporation","Lead Electrical Engineer","https://jobs.lever.co/make-rain/463f4a20-dad5-4122-bd8b-02e13f872405","public_job_posting","reviewed_for_gap_fill","supports_uas_electrical_design_system_reliability_and_multidisciplinary_delivery"
"occ_17_2071_00","elec_03","Jobgether","Senior Electrical Engineer (Remote)","https://jobs.lever.co/jobgether/ff01e68c-a6f6-469c-8061-9654c427c5ae","public_job_posting","reviewed_for_gap_fill","supports_power_system_architecture_validation_and_production_support"
"occ_17_2112_00","ind_01","Saronic","Industrial Engineer","https://jobs.lever.co/saronic/e7fc119b-e6ff-4124-97fd-329ff4bb52e8","public_job_posting","reviewed_for_gap_fill","supports_material_flow_optimization_lean_manufacturing_and_cross_team_process_design"
"occ_17_2112_00","ind_02","Penumbra","Industiral Engineer I","https://jobs.lever.co/penumbrainc/77f45893-a915-4ec8-b332-eef39bfc71a2","public_job_posting","reviewed_for_gap_fill","supports_time_studies_layout_improvement_and_efficiency_quality_analysis"
"occ_17_2112_00","ind_03","ERG","Supply Chain Analyst/Industrial Engineer","https://jobs.lever.co/erg/5705e1f9-8ed3-4da9-8a25-8defa70ac117","public_job_posting","reviewed_for_gap_fill","supports_process_improvement_quality_safety_and_multieffort_operational_execution"
"occ_43_1011_00","oas_01","Field AI","Office Manager - Boston Location","https://jobs.lever.co/field-ai/f297171b-a689-417a-92d3-b1c5631d4dc0","public_job_posting","reviewed_for_gap_fill","supports_admin_operations_workflow_streamlining_and_staff_vendor_liaison_work"
"occ_43_1011_00","oas_02","Portage Point Partners","Office Manager","https://jobs.lever.co/portagepointpartners/63ab7b13-c4c8-419d-b7e6-49b21ebdf651","public_job_posting","reviewed_for_gap_fill","supports_daily_office_operations_vendor_management_and_team_or_culture_support"
"occ_43_1011_00","oas_03","Hive","Office Manager","https://jobs.lever.co/hive/1624ed08-f492-40a6-9751-35b546762bdb","public_job_posting","reviewed_for_gap_fill","supports_office_process_ownership_environment_management_and_internal_service_coordination"
"occ_11_3071_00","tsdm_01","Brooks Running","Manager, Transportation EMEA","https://jobs.lever.co/brooksrunning/f7814fc7-d205-4d96-adb6-e2bb9e2a62aa","public_job_posting","reviewed_for_gap_fill","supports_transport_strategy_carrier_management_budget_ownership_and_team_leadership"
"occ_11_3071_00","tsdm_02","US Mobile","Logistics Manager","https://jobs.lever.co/USMobile/8aa34717-6071-4d23-b33a-4cb7d106fcb7","public_job_posting","reviewed_for_gap_fill","supports_supply_chain_coordination_inventory_transportation_and_performance_management"
"occ_11_3071_00","tsdm_03","American Battery Technology Company","Logistics Manager","https://jobs.lever.co/batterymetals/51503efa-9bc5-400e-9682-0abf2b59d1ec","public_job_posting","reviewed_for_gap_fill","supports_freight_booking_3pl_coordination_regulatory_compliance_and_provider_relationships"
"occ_15_1241_00","neta_01","Pattern","Network Architect","https://jobs.lever.co/pattern/570e9510-f1d1-4d8e-919d-4cb2a43530ba","public_job_posting","reviewed_for_gap_fill","supports_global_network_architecture_design_vendor_management_and_operational_standards"
"occ_15_1241_00","neta_02","Brillio","Network Architect - R01557220","https://jobs.lever.co/brillio-2/6f425e54-8e30-40aa-82be-8590ce431020","public_job_posting","reviewed_for_gap_fill","supports_network_standardization_cloud_connectivity_and_merger_or_onboarding_design_work"
"occ_15_1241_00","neta_03","CoreWeave","HPC Network Architect","https://boards.greenhouse.io/embed/job_app?token=4579499006","public_job_posting","reviewed_for_gap_fill","supports_high_performance_network_design_project_documentation_and_technical_delivery"
"occ_41_3031_00","fss_01","Callan","Investment Consultant, Atlanta","https://jobs.lever.co/callan/95628dfc-39ad-4288-8590-f4807c5c7a86","public_job_posting","reviewed_for_gap_fill","supports_client_relationship_management_investment_recommendations_and_business_development"
"occ_41_3031_00","fss_02","North Star Resource Group","Financial Consultant - Austin, TX","https://boards.greenhouse.io/embed/job_app?token=8104722002","public_job_posting","reviewed_for_gap_fill","supports_financial_product_sales_client_prospecting_and_advisory_conversion_work"
"occ_41_3031_00","fss_03","Mercer Advisors","Regional Vice President, Channel (Nashville)","https://boards.greenhouse.io/embed/job_app?token=4758213008","public_job_posting","reviewed_for_gap_fill","supports_partner_channel_financial_services_sales_pipeline_growth_and_relationship_expansion"
"occ_41_4011_00","tsr_01","VGS","Technical Sales Representative","https://jobs.lever.co/verygoodsecurity/4f52e36e-ab8a-4e0d-830d-5b80c9b95bca","public_job_posting","reviewed_for_gap_fill","supports_technical_product_sales_customer_discovery_and_crossfunctional_solutioning"
"occ_41_4011_00","tsr_02","Highspot","Solutions Consultant - Remote","https://jobs.lever.co/highspot/2ae81874-a34c-42a9-a14f-41243b7018fe","public_job_posting","reviewed_for_gap_fill","supports_demo_led_technical_selling_workshops_and_sales_cycle_progression"
"occ_41_4011_00","tsr_03","Hyperscience","Sales Engineer - (West or Central)","https://jobs.lever.co/hyperscience/76c67146-c166-4e5b-9246-e6f746dd77d9","public_job_posting","reviewed_for_gap_fill","supports_solution_presentation_technical_validation_and_pre_sales_coordination"
"occ_43_4031_00","clerk_01","Village of Horseheads","Part-Time Court Clerk","https://www.horseheads.org/court/page/job-opening-part-time-court-clerk","public_job_posting","reviewed_for_gap_fill","supports_court_calendar_management_case_records_and_public_counter_or_phone_work"
"occ_43_4031_00","clerk_02","36th District Court","Courtroom Clerk","https://www.36thdistrictcourtmi.gov/docs/default-source/human-resources/career-opportunities/courtroom-clerk-job-announcement.pdf","public_job_posting","reviewed_for_gap_fill","supports_docket_control_proceeding_scheduling_and_official_case_record_maintenance"
"occ_43_4031_00","clerk_03","City of Hackensack","Municipal Clerk","https://www.hackensack.org/jobs/municipal-clerk/","public_job_posting","reviewed_for_gap_fill","supports_agendas_minutes_licenses_permits_and_public_record_custodianship"
"occ_15_1212_00","isa2_01","e.l.f. Beauty","IT Security Analyst","https://jobs.lever.co/elfbeauty/f11fdcb2-609b-4e1c-badb-3b493e3f5bb2","public_job_posting","reviewed_for_gap_fill","supports_security_event_response_network_policy_enforcement_and_cross_system_operations"
"occ_15_1212_00","isa2_02","Atmosera","Information Security Analyst (Remote)","https://jobs.lever.co/atmosera/26a08d11-ac95-4d48-84be-f9c9c4abbb78","public_job_posting","reviewed_for_gap_fill","supports_managed_security_monitoring_governance_services_and_risk_reporting"
