"occupation_id","task_id","source_id","source_role","exposure_score","augmentation_score","automation_score","evidence_weight","confidence","promotion_status","notes"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_03","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.7800","0.6800","0.3180","0.1800","0.3944","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_04","src_reviewed_task_scoring_2026_03","reviewed_task_estimate","0.7200","0.5800","0.4200","0.6800","0.6800","active_supporting","reviewed_task_override|reviewed_business_ops_task_scoring"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_05","src_reviewed_task_scoring_2026_03","reviewed_task_estimate","0.5400","0.7400","0.1400","0.6800","0.7200","active_supporting","reviewed_task_override|reviewed_business_ops_task_scoring"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_05","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.6200","0.7400","0.1480","0.1800","0.3604","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_06","src_reviewed_task_scoring_2026_03","reviewed_task_estimate","0.7600","0.6000","0.3800","0.6800","0.7000","active_supporting","reviewed_task_override|reviewed_business_ops_task_scoring"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_06","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.7400","0.6200","0.3480","0.1800","0.3400","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_07","src_reviewed_task_scoring_2026_03","reviewed_task_estimate","0.5200","0.7200","0.1400","0.6800","0.7200","active_supporting","reviewed_task_override|reviewed_business_ops_task_scoring"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_07","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.6200","0.7400","0.1480","0.1800","0.3604","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_08","src_reviewed_task_scoring_2026_03","reviewed_task_estimate","0.7000","0.7400","0.2000","0.6800","0.7400","active_supporting","reviewed_task_override|reviewed_business_ops_task_scoring"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_08","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.7800","0.6800","0.3180","0.1800","0.3944","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_09","src_reviewed_task_scoring_2026_03","reviewed_task_estimate","0.5400","0.7200","0.1600","0.6800","0.7200","active_supporting","reviewed_task_override|reviewed_business_ops_task_scoring"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_09","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.6200","0.7400","0.1480","0.1800","0.3604","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_10","src_reviewed_task_scoring_2026_03","reviewed_task_estimate","0.6600","0.7200","0.2400","0.6800","0.7400","active_supporting","reviewed_task_override|reviewed_business_ops_task_scoring"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_11","src_reviewed_task_scoring_2026_03","reviewed_task_estimate","0.6600","0.7600","0.1800","0.6800","0.7400","active_supporting","reviewed_task_override|reviewed_business_ops_task_scoring"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_11","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.6400","0.7600","0.1680","0.1800","0.4080","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_12","src_reviewed_task_scoring_2026_03","reviewed_task_estimate","0.7000","0.5800","0.4000","0.6800","0.6800","active_supporting","reviewed_task_override|reviewed_business_ops_task_scoring"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_13","src_reviewed_task_scoring_2026_03","reviewed_task_estimate","0.7800","0.5600","0.4600","0.6800","0.6800","active_supporting","reviewed_task_override|reviewed_business_ops_task_scoring"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_14","src_reviewed_task_scoring_2026_03","reviewed_task_estimate","0.7400","0.6200","0.3400","0.6800","0.7000","active_supporting","reviewed_task_override|reviewed_business_ops_task_scoring"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_14","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.7400","0.6200","0.3480","0.1800","0.3400","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_15","src_reviewed_task_scoring_2026_03","reviewed_task_estimate","0.6400","0.7800","0.1600","0.6800","0.7400","active_supporting","reviewed_task_override|reviewed_business_ops_task_scoring"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_15","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.6400","0.7600","0.1680","0.1800","0.4080","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_16","src_reviewed_task_scoring_2026_03","reviewed_task_estimate","0.5200","0.7200","0.1600","0.6800","0.7200","active_supporting","reviewed_task_override|reviewed_business_ops_task_scoring"
"occ_13_1199_00","task_occ_13_1199_00_manual_bo_16","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.6200","0.7400","0.1480","0.1800","0.3604","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2011_00","task_occ_13_2011_00_21505","src_anthropic_ei_2026_01_15","live_task_evidence","0.2200","0.6400","0.4300","1.0000","0.7500","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_13_2011_00","task_occ_13_2011_00_21505","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6800","active_supporting","task_match|benchmark_task_label"
"occ_13_2011_00","task_occ_13_2011_00_21505","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0000","0.0100","0.0070","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2011_00","task_occ_13_2011_00_21506","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6800","active_supporting","task_match|benchmark_task_label"
"occ_13_2011_00","task_occ_13_2011_00_21506","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2300","0.2000","0.6820","0.1800","0.4760","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2011_00","task_occ_13_2011_00_21507","src_anthropic_ei_2026_01_15","live_task_evidence","0.2200","0.4300","0.5600","1.0000","0.7400","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_13_2011_00","task_occ_13_2011_00_21507","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6800","active_supporting","task_match|benchmark_task_label"
"occ_13_2011_00","task_occ_13_2011_00_21507","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2000","0.4300","0.4020","0.1800","0.4964","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2011_00","task_occ_13_2011_00_21508","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4987","0.5750","0.7200","0.6800","active_supporting","task_match|benchmark_task_label"
"occ_13_2011_00","task_occ_13_2011_00_21508","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0000","0.0000","0.0070","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2011_00","task_occ_13_2011_00_21509","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4575","0.4250","0.7200","0.6800","active_supporting","task_match|benchmark_task_label"
"occ_13_2011_00","task_occ_13_2011_00_21510","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.2375","0.4213","0.2500","0.7200","0.6800","active_supporting","task_match|benchmark_task_label"
"occ_13_2011_00","task_occ_13_2011_00_21510","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.5900","0.5800","0.2580","0.1800","0.3264","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2011_00","task_occ_13_2011_00_21511","src_anthropic_ei_2026_01_15","live_task_evidence","0.2300","0.1900","0.7200","1.0000","0.7000","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_13_2011_00","task_occ_13_2011_00_21511","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4987","0.5750","0.7200","0.6800","active_supporting","task_match|benchmark_task_label"
"occ_13_2011_00","task_occ_13_2011_00_21511","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2300","0.2000","0.6820","0.1800","0.4760","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2011_00","task_occ_13_2011_00_21512","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4637","0.7500","0.7200","0.6800","active_supporting","task_match|benchmark_task_label"
"occ_13_2011_00","task_occ_13_2011_00_21512","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0000","0.0000","0.0070","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2011_00","task_occ_13_2011_00_21513","src_anthropic_ei_2026_01_15","live_task_evidence","0.2200","0.1500","0.4900","1.0000","0.7500","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_13_2011_00","task_occ_13_2011_00_21513","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4575","0.4250","0.7200","0.6800","active_supporting","task_match|benchmark_task_label"
"occ_13_2011_00","task_occ_13_2011_00_21513","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0000","0.0000","0.0070","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2011_00","task_occ_13_2011_00_21514","src_anthropic_ei_2026_01_15","live_task_evidence","0.2000","0.4300","0.4300","1.0000","0.7300","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_13_2011_00","task_occ_13_2011_00_21514","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4987","0.5750","0.7200","0.6800","active_supporting","task_match|benchmark_task_label"
"occ_13_2011_00","task_occ_13_2011_00_21514","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2000","0.4300","0.4020","0.1800","0.4964","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2011_00","task_occ_13_2011_00_21515","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4637","0.7500","0.7200","0.6800","active_supporting","task_match|benchmark_task_label"
"occ_13_2011_00","task_occ_13_2011_00_21515","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.8300","0.4000","0.5780","0.1800","0.3944","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2011_00","task_occ_13_2011_00_21516","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4637","0.7500","0.7200","0.6800","active_supporting","task_match|benchmark_task_label"
"occ_13_2011_00","task_occ_13_2011_00_21516","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0000","0.0000","0.0070","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2011_00","task_occ_13_2011_00_21517","src_anthropic_ei_2026_01_15","live_task_evidence","0.2200","0.5000","0.7500","1.0000","0.7500","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_13_2011_00","task_occ_13_2011_00_21517","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4637","0.7500","0.7200","0.6800","active_supporting","task_match|benchmark_task_label"
"occ_13_2011_00","task_occ_13_2011_00_21517","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0100","0.0300","0.0265","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2011_00","task_occ_13_2011_00_21518","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4787","0.6750","0.7200","0.6800","active_supporting","task_match|benchmark_task_label"
"occ_13_2011_00","task_occ_13_2011_00_21518","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0000","0.0000","0.0070","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2011_00","task_occ_13_2011_00_21519","src_anthropic_ei_2026_01_15","live_task_evidence","0.2000","0.5900","0.4600","1.0000","0.7700","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_13_2011_00","task_occ_13_2011_00_21519","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6800","active_supporting","task_match|benchmark_task_label"
"occ_13_2011_00","task_occ_13_2011_00_21519","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2300","0.2000","0.6820","0.1800","0.4760","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2011_00","task_occ_13_2011_00_21520","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6800","active_supporting","task_match|benchmark_task_label"
"occ_13_2011_00","task_occ_13_2011_00_21520","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2300","0.2000","0.6820","0.1800","0.4760","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2011_00","task_occ_13_2011_00_21521","src_anthropic_ei_2026_01_15","live_task_evidence","0.2500","0.5900","0.5200","1.0000","0.8100","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_13_2011_00","task_occ_13_2011_00_21521","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6800","active_supporting","task_match|benchmark_task_label"
"occ_13_2011_00","task_occ_13_2011_00_21521","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0100","0.0300","0.0265","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2011_00","task_occ_13_2011_00_21522","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4637","0.7500","0.7200","0.6800","active_supporting","task_match|benchmark_task_label"
"occ_13_2011_00","task_occ_13_2011_00_21522","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2000","0.4300","0.4020","0.1800","0.4964","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2011_00","task_occ_13_2011_00_21523","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4575","0.4250","0.7200","0.6800","active_supporting","task_match|benchmark_task_label"
"occ_13_2011_00","task_occ_13_2011_00_21523","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0000","0.0000","0.0070","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2011_00","task_occ_13_2011_00_21524","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4637","0.7500","0.7200","0.6800","active_supporting","task_match|benchmark_task_label"
"occ_13_2011_00","task_occ_13_2011_00_21524","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0000","0.0000","0.0070","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2011_00","task_occ_13_2011_00_21525","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4575","0.4250","0.7200","0.6800","active_supporting","task_match|benchmark_task_label"
"occ_13_2011_00","task_occ_13_2011_00_21525","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0000","0.0000","0.0070","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2011_00","task_occ_13_2011_00_21526","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4637","0.7500","0.7200","0.6800","active_supporting","task_match|benchmark_task_label"
"occ_13_2011_00","task_occ_13_2011_00_21526","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.8300","0.4000","0.5780","0.1800","0.3944","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2011_00","task_occ_13_2011_00_21527","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6800","active_supporting","task_match|benchmark_task_label"
"occ_13_2011_00","task_occ_13_2011_00_21527","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.5900","0.5800","0.2580","0.1800","0.3264","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2011_00","task_occ_13_2011_00_21529","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4575","0.4250","0.7200","0.6800","active_supporting","task_match|benchmark_task_label"
"occ_13_2011_00","task_occ_13_2011_00_21530","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6800","active_supporting","task_match|benchmark_task_label"
"occ_13_2011_00","task_occ_13_2011_00_21530","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0000","0.0000","0.0070","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2011_00","task_occ_13_2011_00_21531","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.9500","0.5200","0.8250","0.7200","0.6800","active_supporting","task_match|benchmark_task_label"
"occ_13_2011_00","task_occ_13_2011_00_21531","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2000","0.4300","0.4020","0.1800","0.4964","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2011_00","task_occ_13_2011_00_21532","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6800","active_supporting","task_match|benchmark_task_label"
"occ_13_2011_00","task_occ_13_2011_00_21532","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0000","0.0100","0.0070","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2011_00","task_occ_13_2011_00_21533","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4637","0.7500","0.7200","0.6800","active_supporting","task_match|benchmark_task_label"
"occ_13_2011_00","task_occ_13_2011_00_21533","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.8300","0.4000","0.5780","0.1800","0.3944","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2011_00","task_occ_13_2011_00_21534","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.9500","0.5200","0.8250","0.7200","0.6800","active_supporting","task_match|benchmark_task_label"
"occ_13_2011_00","task_occ_13_2011_00_21534","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2000","0.4300","0.4020","0.1800","0.4964","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2011_00","task_occ_13_2011_00_jd_acc_01","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0000","0.0000","0.0070","0.4600","0.1500","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_13_2011_00","task_occ_13_2011_00_jd_acc_03","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0000","0.0100","0.0070","0.4600","0.1500","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_13_2011_00","task_occ_13_2011_00_jd_acc_04","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2300","0.2000","0.6820","0.4600","0.6440","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_13_2051_00","task_occ_13_2051_00_21579","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_13_2051_00","task_occ_13_2051_00_21579","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1800","0.1400","0.4020","0.1800","0.4556","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2051_00","task_occ_13_2051_00_21580","src_anthropic_ei_2026_01_15","live_task_evidence","0.2100","0.4900","0.5300","1.0000","0.7600","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_13_2051_00","task_occ_13_2051_00_21580","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_13_2051_00","task_occ_13_2051_00_21580","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1300","0.1600","0.3420","0.1800","0.3944","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2051_00","task_occ_13_2051_00_21581","src_anthropic_ei_2026_01_15","live_task_evidence","0.2400","0.1000","0.7900","1.0000","0.7000","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_13_2051_00","task_occ_13_2051_00_21581","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.2375","0.4213","0.2500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_13_2051_00","task_occ_13_2051_00_21581","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1800","0.1400","0.4020","0.1800","0.4556","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2051_00","task_occ_13_2051_00_21582","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.2375","0.4213","0.2500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_13_2051_00","task_occ_13_2051_00_21582","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1300","0.1600","0.3420","0.1800","0.3944","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2051_00","task_occ_13_2051_00_21583","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.2375","0.4213","0.2500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_13_2051_00","task_occ_13_2051_00_21583","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1800","0.1400","0.4020","0.1800","0.4556","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2051_00","task_occ_13_2051_00_21584","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_13_2051_00","task_occ_13_2051_00_21584","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1300","0.1600","0.3420","0.1800","0.3944","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2051_00","task_occ_13_2051_00_21585","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_13_2051_00","task_occ_13_2051_00_21585","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1800","0.1400","0.4020","0.1800","0.4556","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2051_00","task_occ_13_2051_00_21586","src_anthropic_ei_2026_01_15","live_task_evidence","0.2400","0.6200","0.4700","1.0000","0.7600","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_13_2051_00","task_occ_13_2051_00_21586","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_13_2051_00","task_occ_13_2051_00_21586","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1800","0.1400","0.4020","0.1800","0.4556","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2051_00","task_occ_13_2051_00_21587","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4637","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_13_2051_00","task_occ_13_2051_00_21587","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1300","0.1600","0.3420","0.1800","0.3944","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2051_00","task_occ_13_2051_00_21588","src_anthropic_ei_2026_01_15","live_task_evidence","0.1200","0.1800","0.0600","1.0000","0.6300","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_13_2051_00","task_occ_13_2051_00_21588","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.2375","0.4213","0.2500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_13_2051_00","task_occ_13_2051_00_21588","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1800","0.1400","0.4020","0.1800","0.4556","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2051_00","task_occ_13_2051_00_21589","src_anthropic_ei_2026_01_15","live_task_evidence","0.1900","0.5100","0.4700","1.0000","0.7100","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_13_2051_00","task_occ_13_2051_00_21589","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4637","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_13_2051_00","task_occ_13_2051_00_21589","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0000","0.0100","0.0135","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2051_00","task_occ_13_2051_00_21590","src_anthropic_ei_2026_01_15","live_task_evidence","0.1500","0.5700","0.4400","1.0000","0.6900","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_13_2051_00","task_occ_13_2051_00_21590","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_13_2051_00","task_occ_13_2051_00_21590","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0000","0.0100","0.0135","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2051_00","task_occ_13_2051_00_21591","src_anthropic_ei_2026_01_15","live_task_evidence","0.2100","0.3700","0.5800","1.0000","0.7500","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_13_2051_00","task_occ_13_2051_00_21591","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4637","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_13_2051_00","task_occ_13_2051_00_21591","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1300","0.1600","0.3420","0.1800","0.3944","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_13_2051_00","task_occ_13_2051_00_21592","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
